participant_resource_id,enrollment_id,resource_id,quantity
15690,2670,8,1
15691,2671,1,1
15692,2671,3,1
15693,2671,4,1
15694,2671,5,1
15695,2671,6,1
15696,2671,7,1
15697,2671,8,1
15698,2672,1,1
15699,2672,3,1
15700,2672,4,1
15701,2672,5,1
15702,2672,6,1
15703,2672,7,1
15704,2672,8,1
15705,2673,1,1
15706,2673,3,1
15707,2673,4,1
15708,2673,5,1
15709,2673,6,1
15710,2673,7,1
15711,2673,8,1
15712,2674,3,1
15713,2674,4,1
15714,2674,5,1
15715,2674,6,1
15716,2674,7,1
15717,2674,8,1
15718,2675,1,1
15719,2675,3,1
15720,2675,4,1
15721,2675,5,1
15722,2675,6,1
15723,2675,7,1
15724,2675,8,1
15725,2676,3,1
15726,2676,4,1
15727,2676,5,1
15728,2676,6,1
15729,2676,7,1
15730,2676,8,1
15731,2677,3,1
15732,2677,4,1
15733,2677,5,1
15734,2677,6,1
15735,2677,7,1
15736,2677,8,1
15737,2678,3,1
15738,2678,4,1
15739,2678,5,1
15740,2678,6,1
15741,2678,7,1
15742,2678,8,1
15743,2679,3,1
15744,2679,4,1
15745,2679,5,1
15746,2679,6,1
15747,2679,7,1
15748,2679,8,1
15749,2680,3,1
15750,2680,4,1
15751,2680,5,1
15752,2680,6,1
15753,2680,7,1
15754,2680,8,1
15755,2681,3,1
15756,2681,4,1
15757,2681,5,1
15758,2681,6,1
15759,2681,7,1
15760,2681,8,1
15761,2682,1,1
15762,2682,3,1
15763,2682,4,1
15764,2682,5,1
15765,2682,6,1
15766,2682,7,1
15767,2682,8,1
15768,2683,3,1
15769,2683,4,1
15770,2683,5,1
15771,2683,7,1
15772,2683,8,1
15773,2684,3,1
15774,2684,4,1
15775,2684,5,1
15776,2684,6,1
15777,2684,7,1
15778,2684,8,1
15779,2685,3,1
15780,2685,4,1
15781,2685,5,1
15782,2685,6,1
15783,2685,7,1
15784,2685,8,1
15785,2686,3,1
15786,2686,4,1
15787,2686,5,1
15788,2686,6,1
15789,2686,7,1
15790,2686,8,1
15791,2687,1,1
15792,2687,3,1
15793,2687,4,1
15794,2687,5,1
15795,2687,7,1
15796,2687,8,1
15797,2688,3,1
15798,2688,4,1
15799,2688,5,1
15800,2688,6,1
15801,2688,7,1
15802,2688,8,1
15803,2689,3,1
15804,2689,4,1
15805,2689,5,1
15806,2689,6,1
15807,2689,7,1
15808,2689,8,1
15809,2690,3,1
15810,2690,4,1
15811,2690,5,1
15812,2690,6,1
15813,2690,7,1
15814,2690,8,1
15815,2691,1,1
15816,2691,3,1
15817,2691,4,1
15818,2691,5,1
15819,2691,6,1
15820,2691,7,1
15821,2691,8,1
15822,2692,1,1
15823,2692,3,1
15824,2692,4,1
15825,2692,5,1
15826,2692,7,1
15827,2692,8,1
15828,2693,3,1
15829,2693,4,1
15830,2693,5,1
15831,2693,7,1
15832,2693,8,1
15833,2694,3,1
15834,2694,4,1
15835,2694,5,1
15836,2694,7,1
15837,2694,8,1
15838,2695,3,1
15839,2695,4,1
15840,2695,5,1
15841,2695,6,1
15842,2695,7,1
15843,2695,8,1
15844,2696,3,1
15845,2696,4,1
15846,2696,5,1
15847,2696,6,1
15848,2696,7,1
15849,2696,8,1
15850,2697,3,1
15851,2697,4,1
15852,2697,5,1
15853,2697,6,1
15854,2697,7,1
15855,2697,8,1
15856,2698,1,1
15857,2698,3,1
15858,2698,4,1
15859,2698,5,1
15860,2698,6,1
15861,2698,7,1
15862,2698,8,1
15863,2699,3,1
15864,2699,4,1
15865,2699,5,1
15866,2699,6,1
15867,2699,7,1
15868,2699,8,1
15869,2700,3,1
15870,2700,4,1
15871,2700,5,1
15872,2700,7,1
15873,2700,8,1
15874,2701,3,1
15875,2701,4,1
15876,2701,5,1
15877,2701,7,1
15878,2701,8,1
15879,2702,1,1
15880,2702,3,1
15881,2702,4,1
15882,2702,5,1
15883,2702,6,1
15884,2702,7,1
15885,2702,8,1
15886,2703,3,1
15887,2703,4,1
15888,2703,5,1
15889,2703,6,1
15890,2703,7,1
15891,2703,8,1
15892,2704,1,1
15893,2704,3,1
15894,2704,4,1
15895,2704,5,1
15896,2704,6,1
15897,2704,7,1
15898,2704,8,1
15899,2705,3,1
15900,2705,4,1
15901,2705,5,1
15902,2705,7,1
15903,2705,8,1
15904,2706,3,1
15905,2706,4,1
15906,2706,5,1
15907,2706,6,1
15908,2706,7,1
15909,2706,8,1
15910,2707,1,1
15911,2707,3,1
15912,2707,4,1
15913,2707,5,1
15914,2707,7,1
15915,2707,8,1
15916,2708,1,1
15917,2708,3,1
15918,2708,4,1
15919,2708,5,1
15920,2708,6,1
15921,2708,7,1
15922,2708,8,1
15923,2709,3,1
15924,2709,4,1
15925,2709,5,1
15926,2709,7,1
15927,2709,8,1
15928,2710,3,1
15929,2710,4,1
15930,2710,5,1
15931,2710,6,1
15932,2710,7,1
15933,2710,8,1
15934,2711,3,1
15935,2711,4,1
15936,2711,5,1
15937,2711,6,1
15938,2711,7,1
15939,2711,8,1
15940,2712,3,1
15941,2712,4,1
15942,2712,5,1
15943,2712,6,1
15944,2712,7,1
15945,2712,8,1
15946,2713,3,1
15947,2713,4,1
15948,2713,5,1
15949,2713,6,1
15950,2713,7,1
15951,2713,8,1
15952,2714,1,1
15953,2714,3,1
15954,2714,4,1
15955,2714,5,1
15956,2714,7,1
15957,2714,8,1
15958,2715,3,1
15959,2715,4,1
15960,2715,5,1
15961,2715,6,1
15962,2715,7,1
15963,2715,8,1
15964,2716,3,1
15965,2716,4,1
15966,2716,5,1
15967,2716,6,1
15968,2716,7,1
15969,2716,8,1
15970,2717,3,1
15971,2717,4,1
15972,2717,5,1
15973,2717,6,1
15974,2717,7,1
15975,2717,8,1
15976,2718,3,1
15977,2718,4,1
15978,2718,5,1
15979,2718,6,1
15980,2718,7,1
15981,2718,8,1
15982,2719,3,1
15983,2719,4,1
15984,2719,5,1
15985,2719,6,1
15986,2719,7,1
15987,2719,8,1
15988,2720,3,1
15989,2720,4,1
15990,2720,5,1
15991,2720,6,1
15992,2720,7,1
15993,2720,8,1
15994,2721,3,1
15995,2721,4,1
15996,2721,5,1
15997,2721,6,1
15998,2721,7,1
15999,2721,8,1
16000,2722,3,1
16001,2722,4,1
16002,2722,5,1
16003,2722,6,1
16004,2722,7,1
16005,2722,8,1
16006,2723,3,1
16007,2723,4,1
16008,2723,5,1
16009,2723,6,1
16010,2723,7,1
16011,2723,8,1
16012,2724,3,1
16013,2724,4,1
16014,2724,5,1
16015,2724,7,1
16016,2724,8,1
16017,2725,3,1
16018,2725,4,1
16019,2725,5,1
16020,2725,7,1
16021,2725,8,1
16022,2726,3,1
16023,2726,4,1
16024,2726,5,1
16025,2726,7,1
16026,2726,8,1
16027,2727,3,1
16028,2727,4,1
16029,2727,5,1
16030,2727,6,1
16031,2727,7,1
16032,2727,8,1
16033,2728,1,1
16034,2728,3,1
16035,2728,4,1
16036,2728,5,1
16037,2728,7,1
16038,2728,8,1
16039,2729,3,1
16040,2729,4,1
16041,2729,5,1
16042,2729,6,1
16043,2729,7,1
16044,2729,8,1
16045,2730,1,1
16046,2730,3,1
16047,2730,4,1
16048,2730,5,1
16049,2730,6,1
16050,2730,7,1
16051,2730,8,1
16052,2731,1,1
16053,2731,3,1
16054,2731,4,1
16055,2731,5,1
16056,2731,6,1
16057,2731,7,1
16058,2731,8,1
16059,2732,3,1
16060,2732,4,1
16061,2732,5,1
16062,2732,6,1
16063,2732,7,1
16064,2732,8,1
16065,2733,3,1
16066,2733,4,1
16067,2733,5,1
16068,2733,6,1
16069,2733,7,1
16070,2733,8,1
16071,2734,3,1
16072,2734,4,1
16073,2734,5,1
16074,2734,7,1
16075,2734,8,1
16076,2735,1,1
16077,2735,3,1
16078,2735,4,1
16079,2735,5,1
16080,2735,6,1
16081,2735,7,1
16082,2735,8,1
16083,2736,3,1
16084,2736,4,1
16085,2736,5,1
16086,2736,6,1
16087,2736,7,1
16088,2736,8,1
16089,2737,1,1
16090,2737,3,1
16091,2737,4,1
16092,2737,5,1
16093,2737,6,1
16094,2737,7,1
16095,2737,8,1
16096,2738,3,1
16097,2738,4,1
16098,2738,5,1
16099,2738,6,1
16100,2738,7,1
16101,2738,8,1
16102,2739,3,1
16103,2739,4,1
16104,2739,5,1
16105,2739,7,1
16106,2739,8,1
16107,2740,1,1
16108,2740,3,1
16109,2740,4,1
16110,2740,5,1
16111,2740,6,1
16112,2740,7,1
16113,2740,8,1
16114,2741,1,1
16115,2741,3,1
16116,2741,4,1
16117,2741,5,1
16118,2741,6,1
16119,2741,7,1
16120,2741,8,1
16121,2742,3,1
16122,2742,4,1
16123,2742,5,1
16124,2742,6,1
16125,2742,7,1
16126,2742,8,1
16127,2743,1,1
16128,2743,3,1
16129,2743,4,1
16130,2743,5,1
16131,2743,6,1
16132,2743,7,1
16133,2743,8,1
16134,2744,3,1
16135,2744,4,1
16136,2744,5,1
16137,2744,6,1
16138,2744,7,1
16139,2744,8,1
16140,2745,3,1
16141,2745,4,1
16142,2745,5,1
16143,2745,6,1
16144,2745,7,1
16145,2745,8,1
16146,2746,1,1
16147,2746,3,1
16148,2746,4,1
16149,2746,5,1
16150,2746,6,1
16151,2746,7,1
16152,2746,8,1
16153,2747,3,1
16154,2747,4,1
16155,2747,5,1
16156,2747,6,1
16157,2747,7,1
16158,2747,8,1
16159,2748,3,1
16160,2748,4,1
16161,2748,5,1
16162,2748,6,1
16163,2748,7,1
16164,2748,8,1
16165,2749,1,1
16166,2749,3,1
16167,2749,4,1
16168,2749,5,1
16169,2749,6,1
16170,2749,7,1
16171,2749,8,1
16172,2750,3,1
16173,2750,4,1
16174,2750,5,1
16175,2750,6,1
16176,2750,7,1
16177,2750,8,1
16178,2751,3,1
16179,2751,4,1
16180,2751,5,1
16181,2751,6,1
16182,2751,7,1
16183,2751,8,1
16184,2752,3,1
16185,2752,4,1
16186,2752,5,1
16187,2752,6,1
16188,2752,7,1
16189,2752,8,1
16190,2753,1,1
16191,2753,3,1
16192,2753,4,1
16193,2753,5,1
16194,2753,7,1
16195,2753,8,1
16196,2754,3,1
16197,2754,4,1
16198,2754,5,1
16199,2754,7,1
16200,2754,8,1
16201,2755,3,1
16202,2755,4,1
16203,2755,5,1
16204,2755,7,1
16205,2755,8,1
16206,2756,1,1
16207,2756,3,1
16208,2756,4,1
16209,2756,5,1
16210,2756,6,1
16211,2756,7,1
16212,2756,8,1
16213,2757,1,1
16214,2757,3,1
16215,2757,4,1
16216,2757,5,1
16217,2757,6,1
16218,2757,7,1
16219,2757,8,1
16220,2758,3,1
16221,2758,4,1
16222,2758,5,1
16223,2758,6,1
16224,2758,7,1
16225,2758,8,1
16226,2759,3,1
16227,2759,4,1
16228,2759,5,1
16229,2759,6,1
16230,2759,7,1
16231,2759,8,1
16232,2760,3,1
16233,2760,4,1
16234,2760,5,1
16235,2760,6,1
16236,2760,7,1
16237,2760,8,1
16238,2761,3,1
16239,2761,4,1
16240,2761,5,1
16241,2761,7,1
16242,2761,8,1
16243,2762,3,1
16244,2762,4,1
16245,2762,5,1
16246,2762,6,1
16247,2762,7,1
16248,2762,8,1
16249,2763,3,1
16250,2763,4,1
16251,2763,5,1
16252,2763,7,1
16253,2763,8,1
16254,2764,3,1
16255,2764,4,1
16256,2764,5,1
16257,2764,7,1
16258,2764,8,1
16259,2765,3,1
16260,2765,4,1
16261,2765,5,1
16262,2765,6,1
16263,2765,7,1
16264,2765,8,1
16265,2766,3,1
16266,2766,4,1
16267,2766,5,1
16268,2766,6,1
16269,2766,7,1
16270,2766,8,1
16271,2767,3,1
16272,2767,4,1
16273,2767,5,1
16274,2767,6,1
16275,2767,7,1
16276,2767,8,1
16277,2768,1,1
16278,2768,3,1
16279,2768,4,1
16280,2768,5,1
16281,2768,6,1
16282,2768,7,1
16283,2768,8,1
16284,2769,1,1
16285,2769,3,1
16286,2769,4,1
16287,2769,5,1
16288,2769,6,1
16289,2769,7,1
16290,2769,8,1
16291,2770,3,1
16292,2770,4,1
16293,2770,5,1
16294,2770,6,1
16295,2770,7,1
16296,2770,8,1
16297,2771,3,1
16298,2771,4,1
16299,2771,5,1
16300,2771,6,1
16301,2771,7,1
16302,2771,8,1
16303,2772,3,1
16304,2772,4,1
16305,2772,5,1
16306,2772,6,1
16307,2772,7,1
16308,2772,8,1
16309,2773,3,1
16310,2773,4,1
16311,2773,5,1
16312,2773,6,1
16313,2773,7,1
16314,2773,8,1
16315,2774,3,1
16316,2774,4,1
16317,2774,5,1
16318,2774,6,1
16319,2774,7,1
16320,2774,8,1
16321,2775,3,1
16322,2775,4,1
16323,2775,5,1
16324,2775,6,1
16325,2775,7,1
16326,2775,8,1
16327,2776,3,1
16328,2776,4,1
16329,2776,5,1
16330,2776,6,1
16331,2776,7,1
16332,2776,8,1
16333,2777,1,1
16334,2777,3,1
16335,2777,4,1
16336,2777,5,1
16337,2777,6,1
16338,2777,7,1
16339,2777,8,1
16340,2778,3,1
16341,2778,4,1
16342,2778,5,1
16343,2778,6,1
16344,2778,7,1
16345,2778,8,1
16346,2779,3,1
16347,2779,4,1
16348,2779,5,1
16349,2779,6,1
16350,2779,7,1
16351,2779,8,1
16352,2780,3,1
16353,2780,4,1
16354,2780,5,1
16355,2780,6,1
16356,2780,7,1
16357,2780,8,1
16358,2781,3,1
16359,2781,4,1
16360,2781,5,1
16361,2781,6,1
16362,2781,7,1
16363,2781,8,1
16364,2782,1,1
16365,2782,3,1
16366,2782,4,1
16367,2782,5,1
16368,2782,6,1
16369,2782,7,1
16370,2782,8,1
16371,2783,1,1
16372,2783,3,1
16373,2783,4,1
16374,2783,5,1
16375,2783,6,1
16376,2783,7,1
16377,2783,8,1
16378,2784,1,1
16379,2784,3,1
16380,2784,4,1
16381,2784,5,1
16382,2784,6,1
16383,2784,7,1
16384,2784,8,1
16385,2785,1,1
16386,2785,3,1
16387,2785,4,1
16388,2785,5,1
16389,2785,7,1
16390,2785,8,1
16391,2786,3,1
16392,2786,4,1
16393,2786,5,1
16394,2786,6,1
16395,2786,7,1
16396,2786,8,1
16397,2787,3,1
16398,2787,4,1
16399,2787,5,1
16400,2787,7,1
16401,2787,8,1
16402,2788,3,1
16403,2788,4,1
16404,2788,5,1
16405,2788,6,1
16406,2788,7,1
16407,2788,8,1
16408,2789,3,1
16409,2789,4,1
16410,2789,5,1
16411,2789,7,1
16412,2789,8,1
16413,2790,3,1
16414,2790,4,1
16415,2790,5,1
16416,2790,6,1
16417,2790,7,1
16418,2790,8,1
16419,2791,3,1
16420,2791,4,1
16421,2791,5,1
16422,2791,6,1
16423,2791,7,1
16424,2791,8,1
16425,2792,1,1
16426,2792,3,1
16427,2792,4,1
16428,2792,5,1
16429,2792,7,1
16430,2792,8,1
16431,2793,1,1
16432,2793,3,1
16433,2793,4,1
16434,2793,5,1
16435,2793,7,1
16436,2793,8,1
16437,2794,1,1
16438,2794,3,1
16439,2794,4,1
16440,2794,5,1
16441,2794,6,1
16442,2794,7,1
16443,2794,8,1
16444,2795,1,1
16445,2795,3,1
16446,2795,4,1
16447,2795,5,1
16448,2795,6,1
16449,2795,7,1
16450,2795,8,1
16451,2796,3,1
16452,2796,4,1
16453,2796,5,1
16454,2796,7,1
16455,2796,8,1
16456,2797,3,1
16457,2797,4,1
16458,2797,5,1
16459,2797,6,1
16460,2797,7,1
16461,2797,8,1
16462,2798,3,1
16463,2798,4,1
16464,2798,5,1
16465,2798,6,1
16466,2798,7,1
16467,2798,8,1
16468,2799,3,1
16469,2799,4,1
16470,2799,5,1
16471,2799,6,1
16472,2799,7,1
16473,2799,8,1
16474,2800,3,1
16475,2800,4,1
16476,2800,5,1
16477,2800,6,1
16478,2800,7,1
16479,2800,8,1
16480,2801,3,1
16481,2801,4,1
16482,2801,5,1
16483,2801,6,1
16484,2801,7,1
16485,2801,8,1
16486,2802,3,1
16487,2802,4,1
16488,2802,5,1
16489,2802,6,1
16490,2802,7,1
16491,2802,8,1
16492,2803,3,1
16493,2803,4,1
16494,2803,5,1
16495,2803,6,1
16496,2803,7,1
16497,2803,8,1
16498,2804,1,1
16499,2804,3,1
16500,2804,4,1
16501,2804,5,1
16502,2804,6,1
16503,2804,7,1
16504,2804,8,1
16505,2805,3,1
16506,2805,4,1
16507,2805,5,1
16508,2805,6,1
16509,2805,7,1
16510,2805,8,1
16511,2806,3,1
16512,2806,4,1
16513,2806,5,1
16514,2806,6,1
16515,2806,7,1
16516,2806,8,1
16517,2807,3,1
16518,2807,4,1
16519,2807,5,1
16520,2807,6,1
16521,2807,7,1
16522,2807,8,1
16523,2808,3,1
16524,2808,4,1
16525,2808,5,1
16526,2808,6,1
16527,2808,7,1
16528,2808,8,1
16529,2809,3,1
16530,2809,4,1
16531,2809,5,1
16532,2809,6,1
16533,2809,7,1
16534,2809,8,1
16535,2810,1,1
16536,2810,3,1
16537,2810,4,1
16538,2810,5,1
16539,2810,6,1
16540,2810,7,1
16541,2810,8,1
16542,2811,1,1
16543,2811,3,1
16544,2811,4,1
16545,2811,5,1
16546,2811,6,1
16547,2811,7,1
16548,2811,8,1
16549,2812,3,1
16550,2812,4,1
16551,2812,5,1
16552,2812,6,1
16553,2812,7,1
16554,2812,8,1
16555,2813,3,1
16556,2813,4,1
16557,2813,5,1
16558,2813,7,1
16559,2813,8,1
16560,2814,3,1
16561,2814,4,1
16562,2814,5,1
16563,2814,6,1
16564,2814,7,1
16565,2814,8,1
16566,2815,3,1
16567,2815,4,1
16568,2815,5,1
16569,2815,7,1
16570,2815,8,1
16571,2816,1,1
16572,2816,3,1
16573,2816,4,1
16574,2816,5,1
16575,2816,6,1
16576,2816,7,1
16577,2816,8,1
16578,2817,3,1
16579,2817,4,1
16580,2817,5,1
16581,2817,6,1
16582,2817,7,1
16583,2817,8,1
16584,2818,3,1
16585,2818,4,1
16586,2818,5,1
16587,2818,6,1
16588,2818,7,1
16589,2818,8,1
16590,2819,3,1
16591,2819,4,1
16592,2819,5,1
16593,2819,6,1
16594,2819,7,1
16595,2819,8,1
16596,2820,1,1
16597,2820,3,1
16598,2820,4,1
16599,2820,5,1
16600,2820,7,1
16601,2820,8,1
16602,2821,3,1
16603,2821,4,1
16604,2821,5,1
16605,2821,7,1
16606,2821,8,1
16607,2822,1,1
16608,2822,3,1
16609,2822,4,1
16610,2822,5,1
16611,2822,6,1
16612,2822,7,1
16613,2822,8,1
16614,2823,1,1
16615,2823,3,1
16616,2823,4,1
16617,2823,5,1
16618,2823,7,1
16619,2823,8,1
16620,2824,3,1
16621,2824,4,1
16622,2824,5,1
16623,2824,6,1
16624,2824,7,1
16625,2824,8,1
16626,2825,3,1
16627,2825,4,1
16628,2825,5,1
16629,2825,6,1
16630,2825,7,1
16631,2825,8,1
16632,2826,3,1
16633,2826,4,1
16634,2826,5,1
16635,2826,7,1
16636,2826,8,1
16637,2827,3,1
16638,2827,4,1
16639,2827,5,1
16640,2827,6,1
16641,2827,7,1
16642,2827,8,1
16643,2828,3,1
16644,2828,4,1
16645,2828,5,1
16646,2828,6,1
16647,2828,7,1
16648,2828,8,1
16649,2829,3,1
16650,2829,4,1
16651,2829,5,1
16652,2829,7,1
16653,2829,8,1
16654,2830,1,1
16655,2830,3,1
16656,2830,4,1
16657,2830,5,1
16658,2830,6,1
16659,2830,7,1
16660,2830,8,1
16661,2831,3,1
16662,2831,4,1
16663,2831,5,1
16664,2831,6,1
16665,2831,7,1
16666,2831,8,1
16667,2832,1,1
16668,2832,3,1
16669,2832,4,1
16670,2832,5,1
16671,2832,6,1
16672,2832,7,1
16673,2832,8,1
16674,2833,3,1
16675,2833,4,1
16676,2833,5,1
16677,2833,6,1
16678,2833,7,1
16679,2833,8,1
16680,2834,1,1
16681,2834,3,1
16682,2834,4,1
16683,2834,5,1
16684,2834,6,1
16685,2834,7,1
16686,2834,8,1
16687,2835,3,1
16688,2835,4,1
16689,2835,5,1
16690,2835,6,1
16691,2835,7,1
16692,2835,8,1
16693,2836,1,1
16694,2836,3,1
16695,2836,4,1
16696,2836,5,1
16697,2836,6,1
16698,2836,7,1
16699,2836,8,1
16700,2837,3,1
16701,2837,4,1
16702,2837,5,1
16703,2837,6,1
16704,2837,7,1
16705,2837,8,1
16706,2838,3,1
16707,2838,4,1
16708,2838,5,1
16709,2838,6,1
16710,2838,7,1
16711,2838,8,1
16712,2839,3,1
16713,2839,4,1
16714,2839,5,1
16715,2839,6,1
16716,2839,7,1
16717,2839,8,1
16718,2840,3,1
16719,2840,4,1
16720,2840,5,1
16721,2840,6,1
16722,2840,7,1
16723,2840,8,1
16724,2841,3,1
16725,2841,4,1
16726,2841,5,1
16727,2841,6,1
16728,2841,7,1
16729,2841,8,1
16730,2842,3,1
16731,2842,4,1
16732,2842,5,1
16733,2842,6,1
16734,2842,7,1
16735,2842,8,1
16736,2843,3,1
16737,2843,4,1
16738,2843,5,1
16739,2843,6,1
16740,2843,7,1
16741,2843,8,1
16742,2844,3,1
16743,2844,4,1
16744,2844,5,1
16745,2844,6,1
16746,2844,7,1
16747,2844,8,1
16748,2845,3,1
16749,2845,4,1
16750,2845,5,1
16751,2845,6,1
16752,2845,7,1
16753,2845,8,1
16754,2846,1,1
16755,2846,3,1
16756,2846,4,1
16757,2846,5,1
16758,2846,7,1
16759,2846,8,1
16760,2847,3,1
16761,2847,4,1
16762,2847,5,1
16763,2847,6,1
16764,2847,7,1
16765,2847,8,1
16766,2848,3,1
16767,2848,4,1
16768,2848,5,1
16769,2848,6,1
16770,2848,7,1
16771,2848,8,1
16772,2849,3,1
16773,2849,4,1
16774,2849,5,1
16775,2849,6,1
16776,2849,7,1
16777,2849,8,1
16778,2850,3,1
16779,2850,4,1
16780,2850,5,1
16781,2850,6,1
16782,2850,7,1
16783,2850,8,1
16784,2851,3,1
16785,2851,4,1
16786,2851,5,1
16787,2851,6,1
16788,2851,7,1
16789,2851,8,1
16790,2852,1,1
16791,2852,3,1
16792,2852,4,1
16793,2852,5,1
16794,2852,6,1
16795,2852,7,1
16796,2852,8,1
16797,2853,1,1
16798,2853,3,1
16799,2853,4,1
16800,2853,5,1
16801,2853,6,1
16802,2853,7,1
16803,2853,8,1
16804,2854,3,1
16805,2854,4,1
16806,2854,5,1
16807,2854,7,1
16808,2854,8,1
16809,2855,3,1
16810,2855,4,1
16811,2855,5,1
16812,2855,7,1
16813,2855,8,1
16814,2856,3,1
16815,2856,4,1
16816,2856,5,1
16817,2856,6,1
16818,2856,7,1
16819,2856,8,1
16820,2857,3,1
16821,2857,4,1
16822,2857,5,1
16823,2857,6,1
16824,2857,7,1
16825,2857,8,1
16826,2858,3,1
16827,2858,4,1
16828,2858,5,1
16829,2858,6,1
16830,2858,7,1
16831,2858,8,1
16832,2859,3,1
16833,2859,4,1
16834,2859,5,1
16835,2859,6,1
16836,2859,7,1
16837,2859,8,1
16838,2860,1,1
16839,2860,3,1
16840,2860,4,1
16841,2860,5,1
16842,2860,7,1
16843,2860,8,1
16844,2861,3,1
16845,2861,4,1
16846,2861,5,1
16847,2861,6,1
16848,2861,7,1
16849,2861,8,1
16850,2862,3,1
16851,2862,4,1
16852,2862,5,1
16853,2862,7,1
16854,2862,8,1
16855,2863,3,1
16856,2863,4,1
16857,2863,5,1
16858,2863,6,1
16859,2863,7,1
16860,2863,8,1
16861,2864,1,1
16862,2864,3,1
16863,2864,4,1
16864,2864,5,1
16865,2864,6,1
16866,2864,7,1
16867,2864,8,1
16868,2865,3,1
16869,2865,4,1
16870,2865,5,1
16871,2865,7,1
16872,2865,8,1
16873,2866,3,1
16874,2866,4,1
16875,2866,5,1
16876,2866,6,1
16877,2866,7,1
16878,2866,8,1
16879,2867,3,1
16880,2867,4,1
16881,2867,5,1
16882,2867,6,1
16883,2867,7,1
16884,2867,8,1
16885,2868,3,1
16886,2868,4,1
16887,2868,5,1
16888,2868,6,1
16889,2868,7,1
16890,2868,8,1
16891,2869,3,1
16892,2869,4,1
16893,2869,5,1
16894,2869,6,1
16895,2869,7,1
16896,2869,8,1
16897,2870,3,1
16898,2870,4,1
16899,2870,5,1
16900,2870,7,1
16901,2870,8,1
16902,2871,3,1
16903,2871,4,1
16904,2871,5,1
16905,2871,6,1
16906,2871,7,1
16907,2871,8,1
16908,2872,1,1
16909,2872,3,1
16910,2872,4,1
16911,2872,5,1
16912,2872,6,1
16913,2872,7,1
16914,2872,8,1
16915,2873,1,1
16916,2873,3,1
16917,2873,4,1
16918,2873,5,1
16919,2873,6,1
16920,2873,7,1
16921,2873,8,1
16922,2874,1,1
16923,2874,3,1
16924,2874,4,1
16925,2874,5,1
16926,2874,6,1
16927,2874,7,1
16928,2874,8,1
16929,2875,1,1
16930,2875,3,1
16931,2875,4,1
16932,2875,5,1
16933,2875,6,1
16934,2875,7,1
16935,2875,8,1
16936,2876,3,1
16937,2876,4,1
16938,2876,5,1
16939,2876,6,1
16940,2876,7,1
16941,2876,8,1
16942,2877,3,1
16943,2877,4,1
16944,2877,5,1
16945,2877,7,1
16946,2877,8,1
16947,2878,3,1
16948,2878,4,1
16949,2878,5,1
16950,2878,7,1
16951,2878,8,1
16952,2879,3,1
16953,2879,4,1
16954,2879,5,1
16955,2879,6,1
16956,2879,7,1
16957,2879,8,1
16958,2880,3,1
16959,2880,4,1
16960,2880,5,1
16961,2880,6,1
16962,2880,7,1
16963,2880,8,1
16964,2881,3,1
16965,2881,4,1
16966,2881,5,1
16967,2881,7,1
16968,2881,8,1
16969,2882,3,1
16970,2882,4,1
16971,2882,5,1
16972,2882,7,1
16973,2882,8,1
16974,2883,3,1
16975,2883,4,1
16976,2883,5,1
16977,2883,7,1
16978,2883,8,1
16979,2884,1,1
16980,2884,3,1
16981,2884,4,1
16982,2884,5,1
16983,2884,7,1
16984,2884,8,1
16985,2885,1,1
16986,2885,3,1
16987,2885,4,1
16988,2885,5,1
16989,2885,6,1
16990,2885,7,1
16991,2885,8,1
16992,2886,3,1
16993,2886,4,1
16994,2886,5,1
16995,2886,7,1
16996,2886,8,1
16997,2887,3,1
16998,2887,4,1
16999,2887,5,1
17000,2887,6,1
17001,2887,7,1
17002,2887,8,1
17003,2888,3,1
17004,2888,4,1
17005,2888,5,1
17006,2888,6,1
17007,2888,7,1
17008,2888,8,1
17009,2889,1,1
17010,2889,3,1
17011,2889,4,1
17012,2889,5,1
17013,2889,6,1
17014,2889,7,1
17015,2889,8,1
17016,2890,3,1
17017,2890,4,1
17018,2890,5,1
17019,2890,6,1
17020,2890,7,1
17021,2890,8,1
17022,2891,3,1
17023,2891,4,1
17024,2891,5,1
17025,2891,7,1
17026,2891,8,1
17027,2892,1,1
17028,2892,3,1
17029,2892,4,1
17030,2892,5,1
17031,2892,6,1
17032,2892,7,1
17033,2892,8,1
17034,2893,3,1
17035,2893,4,1
17036,2893,5,1
17037,2893,7,1
17038,2893,8,1
17039,2894,3,1
17040,2894,4,1
17041,2894,5,1
17042,2894,6,1
17043,2894,7,1
17044,2894,8,1
17045,2895,3,1
17046,2895,4,1
17047,2895,5,1
17048,2895,7,1
17049,2895,8,1
17050,2896,3,1
17051,2896,4,1
17052,2896,5,1
17053,2896,6,1
17054,2896,7,1
17055,2896,8,1
17056,2897,3,1
17057,2897,4,1
17058,2897,5,1
17059,2897,6,1
17060,2897,7,1
17061,2897,8,1
17062,2898,1,1
17063,2898,3,1
17064,2898,4,1
17065,2898,5,1
17066,2898,6,1
17067,2898,7,1
17068,2898,8,1
17069,2899,3,1
17070,2899,4,1
17071,2899,5,1
17072,2899,7,1
17073,2899,8,1
17074,2900,1,1
17075,2900,3,1
17076,2900,4,1
17077,2900,5,1
17078,2900,6,1
17079,2900,7,1
17080,2900,8,1
17081,2901,3,1
17082,2901,4,1
17083,2901,5,1
17084,2901,6,1
17085,2901,7,1
17086,2901,8,1
